Horsepower,Model_Year,Mileage,Engine_Size,Doors,Owner_Count,Doors,Brand,Transmission,Fuel_Type,Price
144.0,2021.0,102531.0,4.0,2.0,4.0,2.0,Hyundai,Manual,diesel,46614.35
226.0,2009.0,100044.0,4.9,4.0,3.0,4.0,Ford,Manual,petrol,45173.8
86.0,2009.0,27394.0,3.0,3.0,3.0,3.0,Tesla,Automatic,electric,27034.3
160.0,2023.0,102531.0,2.5,4.0,1.0,4.0,Toyota,Automatic,diesel,53652.75
257.0,2007.0,102531.0,1.2,2.0,3.0,2.0,Hyundai,Automatic,petrol,37981.4
232.0,2015.0,73666.0,3.0,3.0,4.0,3.0,Toyota,Automatic,hybrid,47770.7
177.0,2007.0,193279.0,3.3,2.0,4.0,2.0,BMW,Manual,hybrid,30423.050000000003
83.0,2014.0,193874.0,4.2,3.0,2.0,3.0,Toyota,Automatic,electric,32255.300000000003
166.0,2006.0,179277.0,2.7,2.0,4.0,2.0,Toyota,Automatic,petrol,27336.15
278.0,2011.0,110338.0,4.6,3.0,1.0,3.0,Honda,Automatic,electric,54129.1
133.0,2011.0,193704.0,4.5,4.0,4.0,4.0,Honda,Automatic,hybrid,41306.8
155.0,2021.0,174845.0,4.6,2.0,4.0,2.0,BMW,Automatic,diesel,48205.75
376.0,2014.0,102531.0,1.4,3.0,1.0,3.0,Hyundai,Manual,electric,46684.2
265.0,2021.0,121481.0,3.0,2.0,1.0,2.0,Tesla,Automatic,electric,44144.95
93.0,2006.0,114935.0,4.5,2.0,2.0,2.0,Honda,Manual,diesel,40660.25
243.0,2014.0,199904.0,2.6,3.0,2.0,3.0,Tesla,Automatic,electric,40825.8
99.0,2014.0,144152.0,1.8,3.0,1.0,3.0,Ford,Manual,hybrid,29414.4
217.0,2014.0,158463.0,4.3,3.0,4.0,3.0,Toyota,Automatic,diesel,44945.85
139.0,2010.0,137955.0,1.2,4.0,4.0,4.0,Honda,Automatic,diesel,26078.25
230.0,2020.0,102531.0,1.9,2.0,4.0,2.0,Honda,Manual,petrol,56892.55
257.0,2008.0,15778.0,3.0,3.0,2.0,3.0,Hyundai,Manual,electric,49446.1
303.0,2014.0,149905.0,3.1,2.0,1.0,2.0,BMW,Manual,electric,47459.75
182.0,2005.0,18746.0,3.6,2.0,4.0,2.0,Honda,Automatic,electric,39564.7
360.0,2005.0,30104.0,1.7,2.0,2.0,2.0,Hyundai,Manual,electric,41288.8
119.0,2014.0,33546.0,3.0,4.0,2.0,4.0,BMW,Automatic,electric,39490.7
173.0,2014.0,16351.0,3.0,2.0,2.0,2.0,Ford,Automatic,electric,43754.45
148.0,2016.0,22920.0,2.8,3.0,3.0,3.0,Hyundai,Automatic,petrol,49007.0
165.0,2014.0,168030.0,2.0,4.0,4.0,4.0,Toyota,Automatic,electric,32798.5
230.0,2014.0,98608.0,3.1,4.0,4.0,4.0,Ford,Automatic,diesel,48564.6
152.0,2013.0,102531.0,3.3,3.0,3.0,3.0,Hyundai,Automatic,petrol,41111.3
238.0,2014.0,60186.0,3.3,2.0,4.0,2.0,Ford,Automatic,electric,41049.7
125.0,2009.0,102531.0,1.2,3.0,4.0,3.0,Ford,Manual,diesel,27778.4
204.0,2017.0,156967.0,3.3,4.0,4.0,4.0,Honda,Manual,electric,49682.65
104.0,2014.0,102531.0,1.9,3.0,2.0,3.0,BMW,Automatic,hybrid,28934.35
371.0,2014.0,133614.0,3.0,2.0,4.0,2.0,Toyota,Manual,electric,50566.3
230.0,2015.0,104767.0,2.5,4.0,4.0,4.0,Honda,Manual,diesel,41976.65
226.0,2013.0,78391.0,1.3,3.0,1.0,3.0,Ford,Automatic,diesel,39271.45
230.0,2014.0,24937.0,3.5,3.0,4.0,3.0,Honda,Automatic,electric,50944.15
311.0,2013.0,192197.0,1.4,2.0,4.0,2.0,Hyundai,Automatic,hybrid,37841.15
229.0,2014.0,7402.0,2.6,2.0,4.0,2.0,Tesla,Manual,electric,49320.9
263.0,2015.0,39112.0,3.0,4.0,1.0,4.0,Ford,Manual,diesel,52699.4
112.0,2016.0,102531.0,4.1,2.0,1.0,2.0,Toyota,Manual,petrol,48002.85
231.0,2023.0,116193.0,3.0,4.0,4.0,4.0,BMW,Manual,diesel,46974.35
226.0,2015.0,33460.0,4.2,2.0,2.0,2.0,Toyota,Automatic,electric,59881.0
70.0,2023.0,72428.0,5.0,4.0,4.0,4.0,Hyundai,Manual,petrol,53474.6
226.0,2014.0,126026.0,3.0,4.0,2.0,4.0,Ford,Manual,diesel,46832.7
319.0,2007.0,24797.0,4.1,4.0,4.0,4.0,BMW,Automatic,petrol,52751.15
161.0,2023.0,43598.0,3.0,2.0,4.0,2.0,Honda,Automatic,petrol,46896.1
367.0,2014.0,102531.0,1.1,4.0,1.0,4.0,Toyota,Automatic,petrol,43030.15
254.0,2006.0,82257.0,3.0,4.0,4.0,4.0,BMW,Automatic,hybrid,47835.15
257.0,2014.0,56248.0,4.5,3.0,2.0,3.0,Hyundai,Automatic,hybrid,63017.6
126.0,2014.0,140797.0,3.0,2.0,3.0,2.0,Hyundai,Automatic,electric,36478.15
243.0,2014.0,19439.0,4.6,2.0,4.0,2.0,Tesla,Manual,electric,58252.05
248.0,2021.0,102531.0,1.0,3.0,4.0,3.0,Tesla,Automatic,electric,41355.95
88.0,2011.0,180505.0,3.0,2.0,4.0,2.0,Ford,Automatic,diesel,32714.75
99.0,2014.0,162088.0,3.0,2.0,3.0,2.0,Tesla,Manual,electric,33014.6
365.0,2012.0,191256.0,3.0,2.0,2.0,2.0,BMW,Automatic,diesel,50202.2
345.0,2023.0,40790.0,3.3,3.0,3.0,3.0,Toyota,Automatic,petrol,60679.5
396.0,2015.0,140311.0,1.2,4.0,2.0,4.0,Hyundai,Automatic,diesel,44325.45
