Car_ID,Brand,Model_Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Horsepower,Price
1703,BMW,2021.0,2.8,Diesel,Automatic,15599.0,3.0,4.0,5000.0,60613.05
263,Toyota,,1.0,Hybrid,Manual,73184.0,2.0,,175.0,43479.8
1635,Tesla,2016.0,,Petrol,Automatic,93952.0,2.0,2.0,308.0,42834.4
1322,Hyundai,2013.0,2.1,Hybrid,Automatic,,2.0,1.0,348.0,42871.0
1439,Ford,2008.0,4.2,Hybrid,Manual,11922.0,4.0,1.0,197.0,51719.9
151,Hyundai,2022.0,2200 cc,Electric,Manual,125627.0,2.0,1.0,339.0,55141.65
473,Hyundai,2008.0,3.3,Hybrid,Automatic,32610.0,,2.0,,53650.5
641,Ford,2021.0,5.0,Diesel,Manual,55934.0,4.0,1.0,,59895.3
1983,Honda,,3300 cc,Petrol,Manual,99515.0,2.0,4.0,5000.0,46919.25
1883,Hyundai,2007.0,1200 cc,Diesel,Automatic,135613.0,2.0,,,32823.35
551,Toyota,2013.0,2.8,diesel,Manual,,3.0,3.0,79.0,39713.5
1780,Honda,2013.0,3000 cc,Diesel,Automatic,164829.0,,,387.0,48725.55
929,Hyundai,,,Petrol,Manual,,3.0,4.0,,43804.15
489,Hyundai,,4500 cc,Diesel,Automatic,182946.0,,1.0,145.0,45324.7
1812,BMW,2022.0,2100 cc,electric,Automatic,999999.0,,2.0,86.0,44174.7
1172,Honda,2005.0,2.6,ELECTRIC,Manual,149490.0,4.0,3.0,187.0,33138.5
147,Ford,5,3600 cc,Hybrid,Automatic,42412.0,,4.0,204.0,43186.4
1705,Ford,2010.0,4.0,HYBRID,Automatic,139011.0,3.0,1.0,279.0,50411.45
1929,Ford,2019.0,3.3,Diesel,Automatic,,,2.0,,57786.95
403,Toyota,2012.0,1.5,Electric,Automatic,39600.0,2.0,4.0,229.0,36484.0
955,Honda,2006.0,3.3,PETROL,Automatic,15532.0,2.0,1.0,367.0,53660.4
1878,BMW,,2.4,Diesel,Automatic,,3.0,3.0,,37362.65
660,Tesla,,,Petrol,Manual,162088.0,2.0,3.0,99.0,33014.6
1373,Hyundai,16,1.3,ELECTRIC,Automatic,999999.0,2.0,1.0,243.0,40118.7
464,Toyota,2007.0,3400 cc,Hybrid,Manual,,3.0,3.0,275.0,44597.05
1350,BMW,2007.0,3.3,Hybrid,Manual,193279.0,,4.0,177.0,30423.050000000003
187,Hyundai,,3.0,Diesel,Automatic,,4.0,1.0,,47620.4
1148,Hyundai,2015.0,3200 cc,Diesel,Automatic,174103.0,2.0,1.0,389.0,55187.85
1225,Tesla,2006.0,4.6,Electric,Manual,38001.0,4.0,4.0,194.0,47636.95
609,Ford,2007.0,,Hybrid,Automatic,89153.0,2.0,3.0,225.0,49063.35
144,Hyundai,2019.0,3.8,Hybrid,Manual,,,2.0,,58402.85
752,Hyundai,2015.0,,Electric,Manual,71433.0,2.0,,328.0,43468.35
1535,Hyundai,2006.0,2.1,Diesel,Automatic,58380.0,2.0,2.0,,29216.0
982,Honda,2007.0,1.3,hybrid,Manual,116077.0,4.0,,,31022.15
198,Ford,19,4400 cc,Electric,Automatic,75880.0,3.0,2.0,135.0,53634.0
1634,BMW,2021.0,4400 cc,Diesel,Automatic,,3.0,3.0,237.0,61166.55
884,BMW,2011.0,3700 cc,Hybrid,Automatic,,4.0,3.0,331.0,57780.4
280,Tesla,2011.0,4.6,Petrol,Manual,158189.0,4.0,2.0,281.0,52037.55
294,BMW,2021.0,3200 cc,Electric,Manual,87215.0,,2.0,255.0,-10000.0
1824,Honda,,3.6,Diesel,Automatic,126399.0,2.0,3.0,,33061.05
401,Ford,2010.0,1.2,Diesel,Automatic,,3.0,,234.0,37226.85
123,Tesla,2014.0,4.3,Petrol,Manual,149811.0,4.0,1.0,107.0,43347.45
1208,Ford,2013.0,1200 cc,Diesel,Manual,133554.0,3.0,2.0,121.0,29757.3
203,Toyota,23,3.7,Diesel,Automatic,152937.0,4.0,3.0,,54418.15
1463,Tesla,2007.0,5.0,hybrid,Manual,,3.0,2.0,354.0,55241.35
836,Tesla,2009.0,,Petrol,Automatic,,2.0,,,38884.1
247,Tesla,,1.6,Hybrid,Automatic,69555.0,3.0,2.0,175.0,47653.25
1440,Tesla,,2.3,Hybrid,Automatic,98697.0,2.0,1.0,357.0,48723.15
1754,Honda,2023.0,4.0,Petrol,Automatic,164359.0,3.0,4.0,367.0,62606.05
1902,Ford,2008.0,4.5,Petrol,Manual,98562.0,2.0,2.0,376.0,56582.9
1708,Hyundai,2018.0,3400 cc,Petrol,Manual,146280.0,2.0,1.0,236.0,53751.0
1881,Ford,2011.0,,Electric,Automatic,78596.0,3.0,2.0,197.0,44836.2
1154,Honda,,3.2,Petrol,Manual,138964.0,2.0,,94.0,37961.8
1662,Toyota,,2.5,Diesel,Automatic,12044.0,,2.0,135.0,48699.8
1427,Tesla,2007.0,2.1,Petrol,Manual,56468.0,2.0,,143.0,33451.6
385,BMW,2014.0,2300 cc,Hybrid,Manual,148684.0,2.0,3.0,,34517.8
1759,Honda,2016.0,1400 cc,Diesel,Automatic,47235.0,3.0,2.0,169.0,-10000.0
855,BMW,,2.0,Diesel,Manual,190888.0,3.0,3.0,87.0,27113.6
1590,Tesla,,,Diesel,Manual,,4.0,4.0,,51883.4
220,Ford,2012.0,1.4,Electric,Automatic,147326.0,2.0,2.0,,27454.7
642,Toyota,2016.0,4.1,Petrol,Manual,,2.0,1.0,112.0,48002.85
2,Hyundai,2018.0,3.2,Electric,Manual,35628.0,,4.0,259.0,55153.6
113,BMW,5,2000 cc,Diesel,Manual,999999.0,4.0,4.0,,23596.9
699,Tesla,2016.0,2100 cc,Petrol,Manual,131865.0,3.0,,276.0,-10000.0
1916,Tesla,2008.0,,Electric,Automatic,97680.0,,,253.0,34582.0
952,Ford,5,3.3,Electric,Automatic,60186.0,2.0,,238.0,41049.7
1649,Honda,2009.0,3.2,Petrol,Automatic,148452.0,2.0,2.0,304.0,43282.4
1637,Honda,,4.0,Electric,Automatic,158187.0,3.0,1.0,138.0,39417.65
1886,Ford,2008.0,2.5,Diesel,Manual,172720.0,,3.0,237.0,33912.0
1411,Ford,,1.7,Hybrid,Manual,154368.0,3.0,,236.0,33935.6
1410,Honda,2023.0,2.3,Hybrid,Automatic,120248.0,4.0,4.0,91.0,41423.6
1534,Honda,2013.0,1.9,Hybrid,Automatic,,,1.0,,42764.65
1292,Hyundai,2007.0,1300 cc,Diesel,Automatic,65261.0,4.0,3.0,343.0,37704.95
1809,Ford,11,4.3,Diesel,Manual,,2.0,2.0,389.0,64310.9
442,Ford,2020.0,2.8,Diesel,Manual,158738.0,4.0,1.0,334.0,54832.1
1521,Tesla,2022.0,,Petrol,Automatic,116198.0,2.0,2.0,131.0,40952.1
1137,Hyundai,18,3.6,Electric,Automatic,191258.0,2.0,,266.0,47463.1
1716,Hyundai,2022.0,,Petrol,Manual,185458.0,2.0,4.0,311.0,42536.1
1257,Tesla,2015.0,2.8,Hybrid,Manual,117051.0,4.0,4.0,381.0,54138.45
1864,Hyundai,2019.0,1.8,Electric,Manual,25092.0,,,,42019.4
1632,Tesla,2019.0,,Electric,Automatic,193844.0,,4.0,262.0,51634.8
1696,Honda,2012.0,2.7,Electric,Automatic,179942.0,,2.0,,39621.9
1398,Tesla,2011.0,4800 cc,Hybrid,Manual,,,3.0,,63253.2
664,Hyundai,15,,Electric,Manual,150093.0,3.0,,384.0,60254.35
1836,Ford,,,Petrol,Automatic,188187.0,3.0,2.0,,42268.65
1258,Toyota,2020.0,3.6,Petrol,Manual,134941.0,4.0,2.0,166.0,50121.95
1774,Ford,2005.0,3.2,DIESEL,Manual,,,4.0,,29112.699999999997
1701,Hyundai,2015.0,3.6,Diesel,Automatic,45721.0,4.0,2.0,120.0,50030.95
318,Tesla,2019.0,4.2,Electric,Manual,178101.0,4.0,4.0,255.0,54814.95
649,Honda,2012.0,3.0,Petrol,Manual,138909.0,3.0,,,45510.55
1435,Hyundai,2011.0,2.6,Hybrid,Automatic,,2.0,2.0,84.0,34369.15
1480,Toyota,6,,Diesel,Manual,,2.0,4.0,274.0,48981.1
710,BMW,8,,Petrol,Manual,,4.0,2.0,,42288.45
1383,BMW,2010.0,,Electric,Automatic,79489.0,2.0,3.0,300.0,48990.55
1283,Hyundai,2020.0,1.3,Electric,Manual,34430.0,3.0,,352.0,49092.5
973,Toyota,,4.2,Petrol,Manual,194454.0,3.0,2.0,354.0,-10000.0
628,Honda,21,4700 cc,Petrol,Automatic,112990.0,2.0,1.0,336.0,67906.5
633,Hyundai,,4.6,Petrol,Automatic,178790.0,4.0,2.0,136.0,47885.5
1307,Tesla,,1.7,Electric,Automatic,196168.0,2.0,1.0,119.0,26542.6
1401,Honda,,3.2,Petrol,Automatic,165477.0,,1.0,181.0,48374.15
1409,Hyundai,2012.0,1.1,Hybrid,Automatic,12548.0,4.0,4.0,,38931.6
1249,Honda,2016.0,2800 cc,Hybrid,Automatic,56690.0,4.0,1.0,232.0,52413.5
1953,Tesla,2008.0,,Diesel,Manual,71957.0,3.0,2.0,347.0,41151.15
1255,BMW,2013.0,2.5,Electric,Automatic,135417.0,2.0,4.0,167.0,35237.15
1497,Ford,2014.0,2.1,electric,Manual,146554.0,2.0,,,39507.3
1372,Honda,2018.0,1.2,Diesel,Automatic,,3.0,2.0,289.0,46348.5
1530,Hyundai,15,1300 cc,Diesel,Automatic,86214.0,2.0,4.0,284.0,42909.3
1664,BMW,2013.0,,Diesel,Automatic,60162.0,2.0,2.0,5000.0,48901.9
1355,Ford,2011.0,3.1,Hybrid,Manual,79191.0,,4.0,245.0,44424.45
1926,BMW,13,3000 cc,Diesel,Automatic,146294.0,4.0,1.0,,50189.3
1901,Toyota,2019.0,3200 cc,Petrol,Manual,40497.0,4.0,4.0,72.0,47024.15
1644,Tesla,2016.0,2.9,Electric,Automatic,18311.0,3.0,3.0,,48857.45
1849,Hyundai,2017.0,4800 cc,Hybrid,Manual,137818.0,4.0,4.0,128.0,47829.1
796,Hyundai,7,2.0,Hybrid,Automatic,,4.0,4.0,316.0,40172.9
646,Hyundai,2017.0,1.1,Hybrid,Automatic,73754.0,2.0,1.0,,42171.3
1013,BMW,2007.0,,diesel,Automatic,190006.0,4.0,1.0,,32042.699999999997
1840,Tesla,19,4.1,Petrol,Automatic,,2.0,2.0,5000.0,61943.149999999994
557,Tesla,2020.0,3.9,Electric,Automatic,66562.0,4.0,1.0,213.0,55580.9
682,Ford,2005.0,4300 cc,Electric,Automatic,100852.0,,,322.0,52449.4
578,Toyota,2015.0,2.8,HYBRID,Automatic,87476.0,,3.0,330.0,50283.2
1110,Tesla,2023.0,1.6,Petrol,Automatic,,3.0,2.0,5000.0,41175.4
1267,Honda,,3.3,PETROL,Manual,8088.0,2.0,3.0,,48026.6
1723,BMW,2010.0,,Hybrid,Manual,,3.0,2.0,93.0,26044.3
1184,Tesla,2011.0,3.0,Diesel,Manual,139955.0,2.0,2.0,183.0,40705.25
525,Ford,11,,Diesel,Manual,126026.0,4.0,2.0,,46832.7
1060,Honda,2013.0,3700 cc,Petrol,Automatic,102911.0,2.0,2.0,114.0,44183.45
541,Ford,,3300 cc,Petrol,Automatic,180183.0,4.0,1.0,237.0,48284.85
1195,Honda,8,4.9,Hybrid,Manual,,4.0,,335.0,58255.5
1679,Hyundai,2008.0,,Hybrid,Manual,163818.0,3.0,2.0,359.0,35831.1
749,Toyota,2022.0,2400 cc,Electric,Manual,42271.0,,1.0,5000.0,46737.45
1852,Ford,2020.0,,Diesel,Manual,73232.0,,1.0,124.0,49109.4
1431,Hyundai,22,2.0,diesel,Manual,27588.0,3.0,2.0,245.0,54487.6
485,Toyota,2023.0,4.5,Hybrid,Manual,6509.0,2.0,3.0,129.0,60164.55
1758,Tesla,2008.0,4400 cc,diesel,Manual,133676.0,2.0,,244.0,44194.2
96,Ford,2009.0,2.0,Diesel,Automatic,7431.0,4.0,3.0,377.0,49037.45
1021,Ford,,,Hybrid,Manual,,2.0,,375.0,40165.9
564,Honda,2012.0,4400 cc,Diesel,Manual,,3.0,4.0,227.0,50799.45
1265,BMW,2008.0,2.9,DIESEL,Manual,999999.0,3.0,2.0,231.0,43144.9
743,Ford,2023.0,,petrol,Manual,60401.0,4.0,1.0,311.0,69974.95
864,BMW,5,1.6,Hybrid,Automatic,98608.0,3.0,3.0,,41162.6
1599,Honda,2017.0,1700 cc,Diesel,Manual,50510.0,,3.0,,40603.5
1715,Ford,,2.7,Electric,Manual,164423.0,3.0,2.0,387.0,42166.85
1485,Toyota,2007.0,,HYBRID,Automatic,71920.0,4.0,3.0,,52891.0
892,BMW,2012.0,2.7,petrol,Automatic,59711.0,2.0,4.0,259.0,47832.45
1578,Honda,2018.0,2.6,petrol,Manual,,,,,54554.35
1039,Tesla,2018.0,3300 cc,Diesel,Automatic,56786.0,2.0,,177.0,47301.7
207,Ford,2007.0,1.5,Electric,Automatic,,4.0,2.0,310.0,34834.7
393,Tesla,2020.0,1.4,Hybrid,Manual,25372.0,,2.0,121.0,39066.4
795,Toyota,,4.9,Hybrid,Automatic,,2.0,4.0,383.0,66683.6
871,Honda,2006.0,1900 cc,Electric,Manual,138669.0,2.0,,,31616.550000000003
398,Honda,2012.0,,Petrol,Automatic,5037.0,4.0,3.0,231.0,58735.15
767,Honda,2020.0,4.7,Hybrid,Manual,175456.0,3.0,,224.0,53973.2
1842,BMW,2012.0,4.9,Hybrid,Automatic,25422.0,3.0,2.0,313.0,61319.9
1242,Toyota,,,Diesel,Manual,,2.0,2.0,206.0,47324.75
1029,Toyota,2018.0,4.2,Diesel,Automatic,186553.0,,2.0,241.0,52309.35
1793,Ford,2007.0,1.3,Petrol,Manual,,4.0,1.0,192.0,31182.05
643,Hyundai,2013.0,2.6,Electric,Manual,126282.0,,2.0,,38367.9
1892,Tesla,13,1.0,Petrol,Automatic,51638.0,,2.0,150.0,37128.1
613,Honda,,1.9,hybrid,Automatic,,,2.0,242.0,45163.9
1763,Hyundai,2015.0,,Hybrid,Manual,112631.0,,2.0,190.0,45316.45
961,Ford,2008.0,2.6,Hybrid,Manual,,3.0,3.0,340.0,43549.45
1571,Toyota,2020.0,3.6,Hybrid,Automatic,112983.0,3.0,,72.0,46233.85
726,BMW,2008.0,2.0,Hybrid,Manual,93263.0,2.0,,218.0,39367.85
684,Honda,12,4.1,Petrol,Manual,48744.0,3.0,1.0,276.0,57722.8
99,Toyota,,1000 cc,Petrol,Automatic,999999.0,2.0,1.0,,44627.4
805,Honda,2014.0,3.5,Electric,Automatic,24937.0,3.0,,,50944.15
1752,Toyota,2009.0,2.9,Hybrid,Manual,6894.0,2.0,4.0,131.0,-10000.0
1598,Toyota,2017.0,4.4,Electric,Automatic,108235.0,3.0,1.0,248.0,58533.25
407,Toyota,2016.0,3.3,Electric,Automatic,10167.0,,4.0,102.0,47317.65
503,Tesla,2008.0,1.3,Electric,Automatic,193057.0,3.0,3.0,,21525.15
1072,Toyota,2013.0,3800 cc,Petrol,Manual,,4.0,2.0,218.0,0.0
1057,BMW,,1.4,Hybrid,Manual,177055.0,3.0,2.0,,27042.25
930,Toyota,2017.0,1.7,Diesel,Manual,32818.0,4.0,1.0,295.0,49991.1
780,Honda,23,1.5,Petrol,Automatic,52367.0,2.0,,78.0,37139.65
201,Toyota,,3.4,Electric,Manual,48988.0,2.0,4.0,227.0,45666.6
135,Toyota,2020.0,3.2,Petrol,Automatic,194492.0,4.0,3.0,282.0,51130.4
1052,Tesla,2013.0,,Hybrid,Manual,24924.0,,,202.0,40338.8
41,Toyota,,,Petrol,Automatic,187877.0,,1.0,273.0,45931.15
1018,Ford,2021.0,2.6,Hybrid,Manual,24464.0,4.0,,85.0,45082.8
231,Tesla,8,,Petrol,Manual,189332.0,4.0,,268.0,36941.4
1514,Toyota,2006.0,4.6,Petrol,Automatic,87681.0,,4.0,227.0,44877.95
1797,Tesla,2014.0,3.2,Petrol,Manual,130520.0,4.0,,225.0,45296.0
379,Honda,,3200 cc,Electric,Manual,175842.0,4.0,4.0,134.0,37663.9
289,BMW,,1.3,Hybrid,Automatic,50798.0,,4.0,345.0,50307.1
419,Tesla,2005.0,,Diesel,Manual,180746.0,4.0,2.0,,42015.7
1699,Toyota,2019.0,1.8,Hybrid,Automatic,,4.0,3.0,142.0,37828.3
392,BMW,2007.0,1.3,Electric,Automatic,,2.0,3.0,239.0,34457.95
593,Toyota,2023.0,3.3,Petrol,Automatic,40790.0,3.0,3.0,345.0,60679.5
1523,Toyota,2021.0,1.8,Petrol,Automatic,184066.0,3.0,4.0,343.0,46671.7
1163,Ford,11,4900 cc,Hybrid,Automatic,176890.0,4.0,1.0,205.0,52670.5
1087,Toyota,2016.0,2.9,Electric,Automatic,38359.0,2.0,2.0,127.0,46635.05
1496,Hyundai,2021.0,3.0,Petrol,Automatic,33523.0,2.0,,257.0,57129.85
648,Toyota,2018.0,2.4,Diesel,Automatic,107320.0,4.0,,272.0,44564.0
1153,Tesla,2015.0,1300 cc,Petrol,Automatic,40561.0,,4.0,260.0,40643.95
1368,Hyundai,,2500 cc,DIESEL,Automatic,125118.0,2.0,,175.0,37383.1
521,Toyota,,2.8,Diesel,Manual,43314.0,4.0,3.0,174.0,-10000.0
1863,Honda,,1.5,Hybrid,Automatic,33810.0,4.0,,198.0,34045.5
65,Toyota,2011.0,2.1,Diesel,Automatic,140797.0,4.0,2.0,398.0,46974.15
1837,Honda,,2.6,Electric,Automatic,,4.0,,82.0,43660.4
15,Honda,,2300 cc,Petrol,Automatic,,4.0,2.0,313.0,46711.45
1181,Hyundai,2020.0,3800 cc,Diesel,Manual,17834.0,2.0,2.0,,58010.3
1065,Honda,2013.0,3.4,Electric,Manual,6212.0,4.0,3.0,84.0,47006.4
493,Tesla,2023.0,4.2,ELECTRIC,Manual,127402.0,,3.0,,65814.9
380,BMW,8,1200 cc,Diesel,Manual,30457.0,4.0,3.0,364.0,42125.15
188,Toyota,10,4.8,diesel,Manual,68295.0,,2.0,87.0,44249.25
764,Hyundai,15,,Petrol,Automatic,96207.0,2.0,1.0,205.0,41817.65
217,Toyota,2018.0,4.6,Electric,Automatic,,4.0,3.0,185.0,49388.15
792,Hyundai,8,,diesel,Automatic,999999.0,4.0,,148.0,27019.1
1077,Tesla,2020.0,1200 cc,Electric,Manual,,4.0,1.0,383.0,49996.35
879,Honda,2010.0,3.5,Hybrid,Manual,,,2.0,79.0,34489.45
338,Honda,2023.0,,Petrol,Automatic,43598.0,2.0,4.0,161.0,46896.1
1773,Honda,2019.0,1.7,Petrol,Automatic,128425.0,3.0,1.0,144.0,39726.75
720,Toyota,2010.0,1.7,Electric,Manual,89739.0,4.0,1.0,,34819.05
1749,BMW,20,4.1,ELECTRIC,Manual,88391.0,3.0,1.0,376.0,-10000.0
296,Ford,2008.0,1.9,HYBRID,Automatic,87600.0,3.0,4.0,,32609.0
1726,Honda,2014.0,2.7,Diesel,Manual,179012.0,4.0,2.0,230.0,39819.4
1017,Honda,2016.0,4.3,Diesel,Automatic,115814.0,4.0,3.0,370.0,58468.3
1276,Ford,2015.0,,Petrol,Automatic,94233.0,3.0,1.0,258.0,49498.35
1751,Honda,2015.0,5.0,Diesel,Automatic,21702.0,4.0,4.0,361.0,64054.899999999994
1486,Toyota,2012.0,3.9,diesel,Automatic,189627.0,,1.0,390.0,56753.65
456,Honda,2005.0,1.7,Hybrid,Automatic,,4.0,3.0,376.0,39195.55
1997,Toyota,23,1400 cc,Petrol,Manual,,,4.0,,48467.8
816,Ford,,1.8,electric,Automatic,142852.0,2.0,3.0,5000.0,32235.4
1887,Honda,2016.0,1.3,Diesel,Automatic,,,4.0,306.0,40435.6
270,Honda,,2300 cc,Petrol,Manual,999999.0,2.0,2.0,246.0,43348.85
996,Tesla,,1.6,Hybrid,Automatic,9722.0,4.0,2.0,255.0,38109.9
202,Ford,2019.0,1.6,diesel,Manual,103421.0,3.0,3.0,167.0,-10000.0
162,Honda,2005.0,3.6,Electric,Automatic,18746.0,2.0,4.0,182.0,39564.7
1580,Tesla,2016.0,3.7,Diesel,Manual,121047.0,4.0,1.0,156.0,46957.65
730,Honda,2020.0,4.0,hybrid,Automatic,64052.0,,2.0,85.0,53795.4
402,Honda,22,2.6,Electric,Automatic,134380.0,3.0,1.0,390.0,59036.0
703,Ford,6,3.9,Hybrid,Automatic,22158.0,4.0,3.0,282.0,51553.1
1501,Tesla,2022.0,,Electric,Automatic,111968.0,3.0,2.0,95.0,53406.6
1846,Ford,2014.0,3.5,petrol,Manual,114384.0,3.0,1.0,,59195.8
1796,Ford,2017.0,4.3,DIESEL,Automatic,22634.0,2.0,3.0,,63408.3
1130,BMW,23,3.7,Electric,Manual,10782.0,2.0,2.0,270.0,66484.9
566,BMW,2021.0,4.6,Diesel,Automatic,174845.0,2.0,4.0,155.0,48205.75
1414,Honda,2017.0,3.4,hybrid,Automatic,5296.0,2.0,3.0,99.0,48296.2
1022,Tesla,2017.0,3.7,Petrol,Automatic,47299.0,4.0,,262.0,59780.05
1026,Tesla,,1.6,Petrol,Manual,999999.0,4.0,1.0,84.0,30252.75
1412,Toyota,2007.0,1.4,Petrol,Manual,187088.0,4.0,3.0,284.0,32764.6
1896,Ford,2009.0,4.7,Diesel,Manual,153117.0,2.0,1.0,376.0,58526.15
1586,BMW,9,2700 cc,Diesel,Automatic,22669.0,3.0,,157.0,41872.55
1105,Hyundai,2013.0,1.4,Hybrid,Automatic,192197.0,2.0,,311.0,37841.15
206,Honda,2021.0,1.9,Petrol,Manual,,2.0,4.0,102.0,41738.35
35,Tesla,2006.0,2.6,Diesel,Manual,107547.0,2.0,2.0,128.0,35642.65
776,Honda,2010.0,4200 cc,Hybrid,Manual,83210.0,2.0,2.0,,58232.5
509,Ford,11,2.5,Electric,Manual,49458.0,2.0,2.0,,41434.1
1452,Honda,,2.6,HYBRID,Manual,128152.0,4.0,3.0,326.0,38483.4
1479,Honda,,2.4,Electric,Manual,163486.0,,4.0,329.0,34187.7
1971,Honda,2023.0,1200 cc,Diesel,Automatic,158048.0,4.0,,287.0,44734.6
1391,Honda,2023.0,1.5,electric,Automatic,47623.0,2.0,2.0,274.0,48810.85
92,Hyundai,2015.0,1400 cc,Petrol,Manual,,,,312.0,40745.6
1364,BMW,17,1.2,Electric,Automatic,28212.0,3.0,2.0,384.0,53642.4
898,Honda,,,Diesel,Manual,,3.0,3.0,306.0,46016.05
565,Hyundai,2012.0,5.0,Petrol,Manual,,,3.0,127.0,49005.1
1370,Tesla,2021.0,,PETROL,Automatic,121481.0,,1.0,265.0,44144.95
777,Toyota,2021.0,1.4,Diesel,Automatic,179166.0,2.0,4.0,,37346.7
242,BMW,2020.0,3.1,Hybrid,Manual,,3.0,1.0,305.0,56026.25
14,Hyundai,2007.0,3.7,Diesel,Manual,78535.0,,,271.0,46273.25
316,Ford,,4100 cc,Petrol,Manual,144011.0,,1.0,356.0,61395.45
601,Toyota,2020.0,4900 cc,Petrol,Automatic,159219.0,3.0,,247.0,60238.05
388,Honda,,4.3,Hybrid,Manual,5559.0,,3.0,241.0,61540.05
1298,Tesla,2014.0,2.9,Electric,Automatic,20522.0,,,323.0,54452.9
167,Tesla,9,,Diesel,Manual,160925.0,4.0,2.0,231.0,33193.75
841,Hyundai,2021.0,1300 cc,Electric,Automatic,144190.0,4.0,3.0,,48872.5
21,Hyundai,2016.0,3.5,Hybrid,Automatic,71188.0,4.0,4.0,122.0,47823.6
647,Honda,2012.0,,Petrol,Automatic,90677.0,4.0,2.0,374.0,44292.15
1843,BMW,2009.0,,Petrol,Automatic,145316.0,4.0,2.0,363.0,42089.2
1509,Toyota,2022.0,4600 cc,Petrol,Manual,139042.0,2.0,3.0,364.0,65606.9
1155,Honda,,2.5,Diesel,Manual,29395.0,2.0,4.0,221.0,47161.25
1529,Toyota,16,,Hybrid,Automatic,,,3.0,337.0,57703.9
832,Tesla,2011.0,3.1,Electric,Manual,128911.0,2.0,1.0,122.0,39145.45
1268,Ford,2005.0,2600 cc,Petrol,Automatic,50783.0,3.0,3.0,274.0,40903.85
1591,Toyota,,2.1,Petrol,Manual,21059.0,,2.0,122.0,39700.05
1900,Tesla,2020.0,4000 cc,Petrol,Automatic,29918.0,2.0,4.0,76.0,50186.1
563,Hyundai,2006.0,,Electric,Automatic,15846.0,2.0,3.0,,47956.7
1952,Honda,,,Petrol,Manual,100028.0,,2.0,358.0,56333.6
687,Hyundai,2006.0,1100 cc,Petrol,Automatic,28671.0,2.0,4.0,179.0,27636.449999999997
958,BMW,2009.0,2200 cc,PETROL,Manual,,2.0,1.0,225.0,43191.45
190,Tesla,2022.0,,Diesel,Manual,74409.0,2.0,1.0,363.0,56825.55
1807,Tesla,2007.0,4.7,Electric,Manual,49324.0,4.0,1.0,138.0,50680.8
976,BMW,2013.0,4.3,Diesel,Manual,161189.0,,,,46469.55
700,Hyundai,21,2.1,Diesel,Manual,88551.0,4.0,1.0,121.0,41948.45
1500,Tesla,2012.0,3.3,hybrid,Manual,118884.0,2.0,2.0,332.0,51172.8
1706,Tesla,2019.0,3.1,Diesel,Manual,27149.0,4.0,3.0,370.0,59199.55
511,Ford,,1800 cc,Hybrid,Manual,144152.0,3.0,1.0,99.0,29414.4
1083,Honda,2009.0,2.4,Petrol,Manual,42905.0,4.0,2.0,340.0,47188.75
475,Hyundai,2016.0,,Electric,Automatic,50167.0,,,209.0,60804.65
1585,BMW,2022.0,,Diesel,Manual,145508.0,4.0,4.0,5000.0,47366.6
857,Ford,2021.0,2.4,Hybrid,Manual,120640.0,4.0,2.0,267.0,51425.0
748,Tesla,,1.7,electric,Manual,30825.0,2.0,3.0,167.0,33526.75
253,Ford,2018.0,,Petrol,Manual,172022.0,2.0,1.0,264.0,50180.9
22,Toyota,2021.0,1.8,Diesel,Automatic,191023.0,,,,37807.85
1338,Tesla,2011.0,4.2,Electric,Automatic,121378.0,2.0,,308.0,54468.1
460,Tesla,2018.0,4.3,ELECTRIC,Manual,138180.0,2.0,1.0,259.0,59191.0
1185,Honda,9,3.9,Hybrid,Manual,,,,382.0,56289.6
277,Toyota,2014.0,,Diesel,Automatic,66358.0,3.0,3.0,100.0,33532.1
956,Tesla,,1.0,petrol,Automatic,71540.0,3.0,1.0,317.0,40862.0
1216,Tesla,,3.3,Hybrid,Manual,129579.0,3.0,,254.0,49002.05
386,Honda,,4600 cc,Electric,Manual,173161.0,2.0,4.0,5000.0,56640.95
806,BMW,2011.0,2.0,Hybrid,Automatic,,,3.0,310.0,34893.9
1438,Hyundai,2005.0,1.7,Hybrid,Manual,112211.0,,1.0,388.0,40246.45
1516,Tesla,2013.0,4.2,Hybrid,Automatic,185249.0,4.0,1.0,,49620.55
344,Hyundai,2018.0,4.6,Hybrid,Manual,18285.0,3.0,1.0,156.0,57978.75
770,BMW,22,3.6,Electric,Manual,90481.0,4.0,3.0,,48096.95
1333,Toyota,2021.0,,Hybrid,Manual,126906.0,,,394.0,48716.7
1686,Honda,2013.0,2.8,Electric,Manual,147394.0,4.0,1.0,143.0,37313.3
131,BMW,2022.0,1300 cc,Hybrid,Manual,,3.0,1.0,334.0,46715.4
1688,Toyota,,3.0,Hybrid,Manual,,3.0,1.0,365.0,58237.15
872,Toyota,2020.0,3000 cc,petrol,Manual,176669.0,4.0,1.0,178.0,48273.55
1124,Toyota,2010.0,,Diesel,Manual,13007.0,4.0,4.0,99.0,44833.65
1397,BMW,2008.0,3700 cc,Petrol,Manual,108069.0,2.0,,181.0,41675.55
88,Tesla,2013.0,,Hybrid,Manual,,,1.0,,50633.3
1483,Hyundai,,3.8,ELECTRIC,Manual,198481.0,3.0,1.0,78.0,-10000.0
331,Tesla,2014.0,3.6,Hybrid,Automatic,,2.0,4.0,,-10000.0
